en,en,1484084337_1484110209,https://www.washingtonpost.com/local/virginia-man-arrested-in-fatal-dui-crash-in-west-virginia/2020/01/01/740fbc7a-2cbe-11ea-bffe-020c88b3f120_story.html,https://www.washingtonpost.com/world/the_americas/haitis-leader-marks-independence-day-amid-security-concerns/2020/01/01/dc4033a4-2cc5-11ea-bffe-020c88b3f120_story.html,https://web.archive.org/web/www.washingtonpost.com/local/virginia-man-arrested-in-fatal-dui-crash-in-west-virginia/2020/01/01/740fbc7a-2cbe-11ea-bffe-020c88b3f120_story.html,https://web.archive.org/web/www.washingtonpost.com/world/the_americas/haitis-leader-marks-independence-day-amid-security-concerns/2020/01/01/dc4033a4-2cc5-11ea-bffe-020c88b3f120_story.html,4.0,4.0,1.0,4.0,4.0,1.6666666666666667,2.0
en,en,1484396422_1483924666,https://www.stlucianewsonline.com/guyana-three-injured-after-car-crashes-into-utility-pole/,https://www.thestar.com/news/world/europe/2020/01/01/fire-kills-animals-at-zoo-in-western-germany.html,https://web.archive.org/web/www.stlucianewsonline.com/guyana-three-injured-after-car-crashes-into-utility-pole/,https://web.archive.org/web/www.thestar.com/news/world/europe/2020/01/01/fire-kills-animals-at-zoo-in-western-germany.html,4.0,4.0,1.0,4.0,3.6666666666666665,1.6666666666666667,1.3333333333333333
en,en,1484698254_1483758694,https://www.teaparty.org/trump-brings-in-2020-at-mar-a-lago-were-going-to-have-a-great-year-423052/,https://www.timesofisrael.com/trump-says-he-does-not-expect-war-with-iran-likes-peace/,https://web.archive.org/web/www.teaparty.org/trump-brings-in-2020-at-mar-a-lago-were-going-to-have-a-great-year-423052/,https://web.archive.org/web/www.timesofisrael.com/trump-says-he-does-not-expect-war-with-iran-likes-peace/,1.0,2.0,1.0,2.3333333333333335,2.3333333333333335,1.0,1.3333333333333333
en,en,1576314516_1576455088,https://gadgets.ndtv.com/apps/news/zomato-uber-eats-business-acquisition-india-all-stock-deal-2167155,https://gadgets.ndtv.com/internet/news/indian-online-food-delivery-market-to-hit-usd-8-billion-by-2020-google-bcg-report-2171043,https://web.archive.org/web/gadgets.ndtv.com/apps/news/zomato-uber-eats-business-acquisition-india-all-stock-deal-2167155,https://web.archive.org/web/gadgets.ndtv.com/internet/news/indian-online-food-delivery-market-to-hit-usd-8-billion-by-2020-google-bcg-report-2171043,1.0,2.3333333333333335,2.6666666666666665,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667
en,en,1484036253_1483894099,https://news.yahoo.com/india-approves-third-moon-mission-085759387.html,https://www.channelnewsasia.com/news/asia/india-targets-new-moon-mission-in-2020-12225344,https://web.archive.org/web/news.yahoo.com/india-approves-third-moon-mission-085759387.html,https://web.archive.org/web/www.channelnewsasia.com/news/asia/india-targets-new-moon-mission-in-2020-12225344,1.0,1.25,1.0,1.25,1.25,1.0,1.0
en,en,1484189120_1484113136,https://jewishjournal.com/news/nation/309033/wiesenthal-center-calls-for-fbi-task-force-to-deal-with-anti-semitism/,https://jewishjournal.com/online/309000/jewish-groups-react-to-monsey-stabbings/,https://web.archive.org/web/jewishjournal.com/news/nation/309033/wiesenthal-center-calls-for-fbi-task-force-to-deal-with-anti-semitism/,https://web.archive.org/web/jewishjournal.com/online/309000/jewish-groups-react-to-monsey-stabbings/,1.25,1.75,1.25,1.75,2.0,1.0,1.25
en,en,1484034982_1483785560,https://www.financialexpress.com/market/commodities/big-cut-on-import-duty-on-crude-and-refined-palm-oils-industry-says-move-to-hurt-domestic-refiners/1809857/,https://www.financialexpress.com/india-news/delhi-weather-update-delhiites-shiver-at-2-4-deg-celsius/1809450/,https://web.archive.org/web/www.financialexpress.com/market/commodities/big-cut-on-import-duty-on-crude-and-refined-palm-oils-industry-says-move-to-hurt-domestic-refiners/1809857/,https://web.archive.org/web/www.financialexpress.com/india-news/delhi-weather-update-delhiites-shiver-at-2-4-deg-celsius/1809450/,3.0,4.0,1.3333333333333333,4.0,3.6666666666666665,1.3333333333333333,1.3333333333333333
en,en,1484188439_1484378177,https://www.opednews.com/articles/The-biggest-business-con-o-by-Robert-Reich-Amazon_Boeing_Corporate_Money-191229-357.html,https://nypost.com/2019/12/31/the-lefts-constant-victimhood-olympics-is-a-gift-to-anti-semites/,https://web.archive.org/web/www.opednews.com/articles/The-biggest-business-con-o-by-Robert-Reich-Amazon_Boeing_Corporate_Money-191229-357.html,https://web.archive.org/web/nypost.com/2019/12/31/the-lefts-constant-victimhood-olympics-is-a-gift-to-anti-semites/,2.3333333333333335,3.6666666666666665,1.3333333333333333,3.6666666666666665,3.3333333333333335,1.3333333333333333,1.3333333333333333
en,en,1484011751_1483920335,https://www.amazon.com/dp/154173016X/?tag=slatmaga-20,https://www.amazon.com/dp/1610399579/?tag=slatmaga-20,https://web.archive.org/web/www.amazon.com/dp/154173016X/?tag=slatmaga-20,https://web.archive.org/web/www.amazon.com/dp/1610399579/?tag=slatmaga-20,1.0,4.0,4.0,1.0,4.0,1.0,1.0
en,en,1484035244_1483938857,https://www.business-standard.com/article/pti-stories/had-met-pm-done-whatever-i-could-on-mahadayi-issue-goa-guv-120010101002_1.html,https://www.sahilonline.net/en/increase-in-train-fare-new-year-gift-from-central-government-siddaramaiah,https://web.archive.org/web/www.business-standard.com/article/pti-stories/had-met-pm-done-whatever-i-could-on-mahadayi-issue-goa-guv-120010101002_1.html,https://web.archive.org/web/www.sahilonline.net/en/increase-in-train-fare-new-year-gift-from-central-government-siddaramaiah,3.0,3.0,1.6666666666666667,4.0,3.3333333333333335,1.0,1.0
en,en,1484396075_1483794933,https://www.theglobeandmail.com/business/article-agnico-ceo-sean-boyd-on-succession-planning-investing-in-the-north/,https://www.theglobeandmail.com/business/article-gold-mining-ma-hot-streak-set-to-continue-in-2020/,https://web.archive.org/web/www.theglobeandmail.com/business/article-agnico-ceo-sean-boyd-on-succession-planning-investing-in-the-north/,https://web.archive.org/web/www.theglobeandmail.com/business/article-gold-mining-ma-hot-streak-set-to-continue-in-2020/,1.3333333333333333,3.3333333333333335,1.0,3.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333
en,en,1484188343_1484127315,https://www.irishtimes.com/news/ireland/irish-news/spike-island-visitor-numbers-treble-in-three-years-1.4128325,https://www.irishtimes.com/news/politics/taoiseach-makes-first-general-election-campaign-pitch-in-new-year-video-1.4128388?localLinksEnabled=false,https://web.archive.org/web/www.irishtimes.com/news/ireland/irish-news/spike-island-visitor-numbers-treble-in-three-years-1.4128325,https://web.archive.org/web/www.irishtimes.com/news/politics/taoiseach-makes-first-general-election-campaign-pitch-in-new-year-video-1.4128388?localLinksEnabled=false,1.6666666666666667,4.0,2.0,4.0,3.6666666666666665,1.0,1.6666666666666667
en,en,1484009938_1484201603,https://ghananewsagency.org/social/venadash-institute-of-decorative-arts-graduates-22-women-162076,https://www.christianitytoday.com/ct/2019/december-web-only/christianity-todays-top-articles-decade-2010s.html,https://web.archive.org/web/ghananewsagency.org/social/venadash-institute-of-decorative-arts-graduates-22-women-162076,https://web.archive.org/web/www.christianitytoday.com/ct/2019/december-web-only/christianity-todays-top-articles-decade-2010s.html,4.0,4.0,3.0,4.0,4.0,3.6666666666666665,2.3333333333333335
en,en,1484190223_1484354411,http://www.abc.net.au/news/2020-01-02/pawternity-leave-paid-leave-new-pets-for-brisbane-brewery-staff/11831532,https://www.business-standard.com/article/pti-stories/dimitrov-to-ease-his-way-back-after-injury-hit-2019-120010200206_1.html,https://web.archive.org/web/www.abc.net.au/news/2020-01-02/pawternity-leave-paid-leave-new-pets-for-brisbane-brewery-staff/11831532,https://web.archive.org/web/www.business-standard.com/article/pti-stories/dimitrov-to-ease-his-way-back-after-injury-hit-2019-120010200206_1.html,2.0,4.0,1.6666666666666667,3.6666666666666665,3.6666666666666665,2.3333333333333335,2.6666666666666665
en,en,1483805613_1484204537,https://www.goal.com/en/news/kahata-on-target-as-simba-sc-open-a-10-point-gap-with-win-vs/fsmugxiqf4741q5qp53l9pi1v,http://www.d3boards.com/index.php?topic=4515.msg1970745#msg1970745,https://web.archive.org/web/www.goal.com/en/news/kahata-on-target-as-simba-sc-open-a-10-point-gap-with-win-vs/fsmugxiqf4741q5qp53l9pi1v,https://web.archive.org/web/www.d3boards.com/index.php?topic=4515.msg1970745#msg1970745,3.5,4.0,1.5,3.5,3.5,4.0,3.0
